epoch,acc,loss,lr,val_acc,val_loss
55,0.9129791259765625,0.20719717706106167,3.125e-05,0.90478515625,0.22637447761371732
56,0.91365814208984375,0.20688745862662472,3.125e-05,0.90185546875,0.22706312156515196
57,0.912994384765625,0.20762159441528638,3.125e-05,0.9013671875,0.22641915746498853
58,0.91315460205078125,0.20655299123700388,3.125e-05,0.8974609375,0.2276532860705629
59,0.91335296630859375,0.20620801798145294,3.125e-05,0.90380859375,0.22673387092072517
60,0.91241455078125,0.20889266080939706,1.5625e-05,0.9033203125,0.22548933618236333
61,0.9134368896484375,0.2063104337612458,1.5625e-05,0.90380859375,0.22733411262743175
62,0.91478729248046875,0.20350413745427431,1.5625e-05,0.90185546875,0.2233148873783648
63,0.913726806640625,0.20540997278385476,1.5625e-05,0.90185546875,0.22362101724138483
64,0.91518402099609375,0.20286257421093978,1.5625e-05,0.90234375,0.22398996847914532
65,0.91443634033203125,0.20583405117758957,1.5625e-05,0.9013671875,0.22627406101673841
66,0.9145355224609375,0.20400053122557438,1.5625e-05,0.90185546875,0.2262117033242248
67,0.91365814208984375,0.20527353273564586,1.5625e-05,0.90185546875,0.22337686084210873
68,0.91477203369140625,0.20321456850297182,7.8125e-06,0.90185546875,0.22326630540192127
69,0.91490936279296875,0.20297681485408248,7.8125e-06,0.90185546875,0.22312798944767565
70,0.91512298583984375,0.20284625345448148,7.8125e-06,0.90234375,0.22298273228807375
71,0.91471099853515625,0.2044224337646483,7.8125e-06,0.90185546875,0.22291966481134295
72,0.91309356689453125,0.20665569708808107,7.8125e-06,0.90283203125,0.22242092195665464
73,0.9138031005859375,0.20500796611122496,7.8125e-06,0.9033203125,0.22323283675359562
74,0.91603851318359375,0.20181426125145663,7.8125e-06,0.90478515625,0.22281094593927264
75,0.91565704345703125,0.20292048681221786,7.8125e-06,0.90185546875,0.22299681667936966
76,0.91522979736328125,0.20146802155568366,7.8125e-06,0.90380859375,0.22408459254074842
77,0.91365814208984375,0.20630915682886553,7.8125e-06,0.89990234375,0.22232616314431652
78,0.91425323486328125,0.20313953091908843,3.90625e-06,0.90185546875,0.22249846387421712
79,0.9144439697265625,0.20452295715631408,3.90625e-06,0.90234375,0.22309802519157529
80,0.91464996337890625,0.20414304483301748,3.90625e-06,0.90234375,0.22272349381819367
81,0.91539764404296875,0.20148547632061309,3.90625e-06,0.900390625,0.22243017744040117
82,0.91493988037109375,0.20264361567160449,3.90625e-06,0.90087890625,0.22224087209906429
83,0.91503143310546875,0.20370668953819404,3.90625e-06,0.89990234375,0.22230427042813972
84,0.915679931640625,0.20124699801954193,3.90625e-06,0.8984375,0.22185809328220785
85,0.91370391845703125,0.20468980362056755,3.90625e-06,0.9013671875,0.2224520982708782
86,0.91536712646484375,0.20259742901998834,3.90625e-06,0.90185546875,0.22272389428690076
87,0.915557861328125,0.20375255300405115,3.90625e-06,0.900390625,0.22243583417730406
88,0.91452789306640625,0.20385794021649417,3.90625e-06,0.90283203125,0.22237804479664192
89,0.91471099853515625,0.20363551690115855,3.90625e-06,0.9013671875,0.22170663258293644
90,0.91585540771484375,0.2031496294439421,3.90625e-06,0.90185546875,0.22098001732956618
91,0.91619110107421875,0.20143800985124471,3.90625e-06,0.9033203125,0.22215392452199012
92,0.91654205322265625,0.20091282715384295,3.90625e-06,0.904296875,0.22252516879234463
93,0.91486358642578125,0.20241172181067668,3.90625e-06,0.9033203125,0.22157755616353825
94,0.91565704345703125,0.20239353412989658,3.90625e-06,0.90283203125,0.221474461897742
95,0.9143218994140625,0.20282284266886563,3.90625e-06,0.90234375,0.22274713357910514
96,0.91611480712890625,0.20074535908543112,1.95313e-06,0.90380859375,0.22202344861580059
97,0.91519927978515625,0.20183850237572187,1.95313e-06,0.90380859375,0.22111656732158735
98,0.91529083251953125,0.20282317088003765,1.95313e-06,0.90380859375,0.22110889927716926
99,0.91660308837890625,0.19923958366325678,1.95313e-06,0.90234375,0.22095350711606443
100,0.91593170166015625,0.20211624775174641,1.95313e-06,0.9033203125,0.22127908177208155
101,0.91501617431640625,0.20257653187218239,1.95313e-06,0.90185546875,0.22181630064733326
102,0.91632843017578125,0.20138146614362995,1.95313e-06,0.90234375,0.22119121107971296
103,0.91521453857421875,0.20365213948207384,1.95313e-06,0.90185546875,0.22168957261601463
104,0.916107177734375,0.20115597994526979,9.76563e-07,0.90283203125,0.22146291012177244
105,0.9156341552734375,0.20163669975363518,9.76563e-07,0.90087890625,0.22160398040432483
106,0.9147186279296875,0.2036621179836402,9.76563e-07,0.90087890625,0.22153100126888603
107,0.91571044921875,0.20078982036284287,9.76563e-07,0.90234375,0.22140703594777733
108,0.9141998291015625,0.20327959232827197,9.76563e-07,0.9013671875,0.22166911198291928
109,0.91527557373046875,0.20279968781505886,9.76563e-07,0.9013671875,0.22148044366622344
110,0.9152984619140625,0.20285214510431615,9.76563e-07,0.90185546875,0.22165905527072027
111,0.91448211669921875,0.20376210193626321,9.76563e-07,0.90185546875,0.22140570968622342
112,0.9157562255859375,0.20205623585115973,4.88281e-07,0.9013671875,0.22139115852769464
113,0.91500091552734375,0.20403008576795401,4.88281e-07,0.90185546875,0.22114670451264828
114,0.91489410400390625,0.20297103007487749,4.88281e-07,0.90283203125,0.22120662347879261
115,0.9152069091796875,0.20299977184140516,4.88281e-07,0.90234375,0.22121994092594832
116,0.91384124755859375,0.20373043121253431,4.88281e-07,0.90234375,0.22110553627135232
117,0.91643524169921875,0.20196958040469326,4.88281e-07,0.90234375,0.22104412940097973
118,0.91534423828125,0.20314285016047506,4.88281e-07,0.90234375,0.2209432089002803
119,0.916412353515625,0.19887464663861465,4.88281e-07,0.90283203125,0.22112946148263291
120,0.915008544921875,0.20193457998630038,2.44141e-07,0.90283203125,0.22101356467464939
121,0.9152984619140625,0.20202948486166861,2.44141e-07,0.90283203125,0.22113680467009544
122,0.91650390625,0.19997074567572781,2.44141e-07,0.90283203125,0.22111309680622071
123,0.91480255126953125,0.20357775835054781,2.44141e-07,0.90283203125,0.22114545025397092
