epoch,acc,loss,lr,val_acc,val_loss
40,0.93719482421875,0.19833898365322966,0.01,0.93994140625,0.27952182642184198
41,0.9326171875,0.21077031739696395,0.01,0.9365234375,0.19584907754324377
42,0.93597412109375,0.19995261689473409,0.01,0.94091796875,0.18113742093555629
43,0.93572998046875,0.19992242897569668,0.01,0.9365234375,0.19862762716365978
44,0.93695068359375,0.19634821933868807,0.01,0.9365234375,0.18510678538586944
45,0.93878173828125,0.18942709197290242,0.01,0.931640625,0.1984850037842989
46,0.9349365234375,0.19811479076452088,0.01,0.9404296875,0.18405109172454104
47,0.94134521484375,0.18825361499330029,0.01,0.9306640625,0.20148539671208709
48,0.9384765625,0.19269562466070056,0.01,0.939453125,0.19742744916584343
49,0.9371337890625,0.19812744445516728,0.01,0.9404296875,0.18790635385084897
50,0.93914794921875,0.18791519226215314,0.01,0.94482421875,0.17187366203870624
51,0.9356689453125,0.19077172946708743,0.01,0.93603515625,0.18201559991575778
52,0.93878173828125,0.19121366343460977,0.01,0.9326171875,0.20940961188171059
53,0.93780517578125,0.19506059336708859,0.01,0.93212890625,0.2072797812288627
54,0.93853759765625,0.19498904501961078,0.01,0.93701171875,0.17428438633214682
55,0.9422607421875,0.18099139923288021,0.01,0.9345703125,0.19593832828104496
56,0.93841552734375,0.18711097400228027,0.01,0.94287109375,0.1754021059605293
57,0.9395751953125,0.19075720678665675,0.01,0.9345703125,0.18934299633838236
58,0.94091796875,0.18723200583190192,0.01,0.94287109375,0.1704661826370284
59,0.9373779296875,0.18869071383960545,0.01,0.94580078125,0.17119343695230782
60,0.9404296875,0.18247602856718004,0.01,0.93603515625,0.18907502572983503
61,0.9385986328125,0.18921862539718859,0.01,0.9423828125,0.1784074439201504
62,0.93994140625,0.18790287993033417,0.01,0.9453125,0.1936114412965253
63,0.94329833984375,0.18463795327988919,0.01,0.94091796875,0.17097557126544416
64,0.9432373046875,0.18000627163564786,0.01,0.939453125,0.17668250168208033
65,0.93951416015625,0.18022733264660928,0.01,0.9384765625,0.18270527216373011
66,0.9425048828125,0.17590809038665611,0.01,0.94140625,0.18056021071970463
67,0.940185546875,0.18199426450883038,0.01,0.9404296875,0.1760035059414804
68,0.94287109375,0.17983228886441793,0.01,0.94921875,0.16830857843160629
69,0.9434814453125,0.18000638741068542,0.01,0.9443359375,0.17362691962625831
70,0.94195556640625,0.17958931084285723,0.01,0.93798828125,0.18734590895473957
71,0.9384765625,0.18941392120905221,0.01,0.943359375,0.17322612123098224
72,0.94140625,0.17972493848355953,0.01,0.94677734375,0.16540155536495149
73,0.9393310546875,0.18392091483110562,0.01,0.93603515625,0.18131062004249543
74,0.94085693359375,0.18499390099896118,0.01,0.93896484375,0.17403969948645681
75,0.94488525390625,0.17190896510146558,0.01,0.939453125,0.18132036132737994
76,0.94293212890625,0.17667904339032248,0.01,0.94189453125,0.16924817219842225
77,0.94036865234375,0.18086312245577574,0.01,0.94287109375,0.16286601126194
78,0.94451904296875,0.17123342480044812,0.01,0.943359375,0.17849519202718511
79,0.94305419921875,0.17256873654696392,0.01,0.9453125,0.15978731942595914
80,0.94305419921875,0.18496603942185175,0.01,0.94189453125,0.17116050503682345
81,0.94586181640625,0.17286305106972577,0.01,0.9462890625,0.16111787757836282
82,0.942138671875,0.17017612555355299,0.01,0.9375,0.17552987055387348
83,0.94183349609375,0.17421166407439159,0.01,0.94775390625,0.16604908596491441
84,0.94384765625,0.17250880883511854,0.01,0.9443359375,0.16638560523279011
85,0.94403076171875,0.17648440603079507,0.01,0.94873046875,0.15783825080143288
86,0.94586181640625,0.17016684926784365,0.01,0.9462890625,0.16795333556365222
87,0.93988037109375,0.17708627344109118,0.01,0.93994140625,0.16593059350270778
88,0.9442138671875,0.16975011675822316,0.01,0.94970703125,0.15653050411492586
89,0.94635009765625,0.1673145923341508,0.01,0.93505859375,0.1868517401162535
90,0.94342041015625,0.1745642998139374,0.01,0.947265625,0.17199585412163287
91,0.94580078125,0.16807140300807077,0.01,0.94287109375,0.16101621347479522
92,0.94476318359375,0.16837234140257351,0.01,0.94287109375,0.16363660985371098
93,0.946533203125,0.16882086840632837,0.01,0.9443359375,0.17408869799692184
94,0.94512939453125,0.16832824105222244,0.01,0.9501953125,0.15415302745532244
95,0.94549560546875,0.1679062250914285,0.01,0.943359375,0.1600549144204706
96,0.9481201171875,0.16457125482702395,0.01,0.94677734375,0.15486155380494893
97,0.9461669921875,0.16727941422141157,0.01,0.9404296875,0.16953483608085662
98,0.9456787109375,0.16660698720079381,0.01,0.94580078125,0.17033479688689113
99,0.94610595703125,0.16961700110550737,0.01,0.94140625,0.15919970313552767
100,0.9447021484375,0.16549032150942367,0.01,0.9443359375,0.15793582930928096
101,0.94635009765625,0.16401239390688716,0.01,0.9462890625,0.16226155578624457
102,0.94818115234375,0.15763009954389418,0.01,0.94189453125,0.16288699221331626
103,0.9473876953125,0.16597112624003785,0.01,0.93896484375,0.22210211725905538
104,0.942626953125,0.16879425151273608,0.01,0.9482421875,0.15718376729637384
105,0.944091796875,0.16901377232716186,0.01,0.94189453125,0.16841120854951441
106,0.94561767578125,0.1648516144923633,0.01,0.9482421875,0.15861031459644437
107,0.9471435546875,0.16496324975014431,0.01,0.9521484375,0.14979251381009817
108,0.94842529296875,0.15606852660130244,0.01,0.94677734375,0.152277136745397
109,0.949462890625,0.15978710642957594,0.01,0.9453125,0.16820666275452822
110,0.94683837890625,0.15716286683164071,0.01,0.9462890625,0.15519978274824098
111,0.94390869140625,0.16601422426901991,0.01,0.93994140625,0.1773257318418473
112,0.94793701171875,0.15707438551908126,0.01,0.94921875,0.14677168364869431
113,0.9456787109375,0.16088469670648919,0.01,0.94921875,0.15035470091970637
114,0.9454345703125,0.16510215528978733,0.01,0.94775390625,0.15216818347107619
115,0.94879150390625,0.15661188137164572,0.01,0.9423828125,0.1602107664803043
116,0.949462890625,0.15500079577032011,0.01,0.94091796875,0.15161887661088258
117,0.94854736328125,0.15663093613693491,0.01,0.94921875,0.16420261206803843
118,0.94708251953125,0.15921223539044149,0.01,0.94677734375,0.15575683687347919
119,0.94708251953125,0.15918246912769973,0.01,0.94775390625,0.15145473898155615
120,0.94921875,0.15943310091824969,0.01,0.9443359375,0.16659968311432749
121,0.9451904296875,0.16242092544416664,0.01,0.94384765625,0.15921507810708135
122,0.949462890625,0.15692063239839626,0.01,0.94482421875,0.15043743932619691
123,0.947265625,0.15555953980947379,0.01,0.94873046875,0.14865362091222778
124,0.94915771484375,0.15321747865527868,0.01,0.9453125,0.14623714936897159
125,0.94915771484375,0.15384717444248963,0.01,0.943359375,0.14816511451499537
126,0.94903564453125,0.15134312550071627,0.01,0.94580078125,0.15201192977838218
127,0.946533203125,0.15543877311574761,0.01,0.951171875,0.1447918004123494
128,0.9501953125,0.15414634982153075,0.01,0.94189453125,0.16368319722823799
129,0.945068359375,0.16025137295946479,0.01,0.951171875,0.14475822739768773
130,0.94970703125,0.15163388943619793,0.01,0.94140625,0.15784421737771481
131,0.94635009765625,0.15634982975461753,0.01,0.94580078125,0.14965887769358233
132,0.95233154296875,0.14813467507337919,0.01,0.9453125,0.15021418483229354
133,0.95098876953125,0.15141425288311439,0.01,0.94189453125,0.16509449057048187
134,0.9521484375,0.14828593103447929,0.01,0.94775390625,0.146324492408894
135,0.9508056640625,0.14742451130587142,0.01,0.94677734375,0.16082937608007342
136,0.94866943359375,0.15365857615688583,0.01,0.9423828125,0.15077814180403948
137,0.947509765625,0.15353768323984696,0.01,0.94482421875,0.16131497442256659
138,0.95166015625,0.14722613232879667,0.01,0.93994140625,0.1527730708476156
139,0.9468994140625,0.15880062232463388,0.01,0.95166015625,0.14419996162177995
140,0.9500732421875,0.15062115816544974,0.01,0.94970703125,0.15047405601944774
141,0.9495849609375,0.14760920498520136,0.01,0.94482421875,0.14670102595118806
142,0.94793701171875,0.15568578974489355,0.01,0.953125,0.14097948453854769
143,0.9478759765625,0.15241020715620834,0.01,0.9462890625,0.14678205887321383
144,0.95172119140625,0.1504465274483664,0.01,0.94970703125,0.15079465095186606
145,0.95086669921875,0.15068633550254162,0.01,0.94970703125,0.14350469241617247
146,0.9449462890625,0.15610833860409912,0.01,0.94580078125,0.15782667411258444
147,0.94952392578125,0.14979113359731855,0.01,0.9384765625,0.15285895037231967
148,0.94989013671875,0.15375145061261719,0.01,0.94970703125,0.14211120235268027
149,0.95184326171875,0.14872929297416704,0.01,0.9453125,0.14780391589738429
150,0.95184326171875,0.14700078294845298,0.01,0.94775390625,0.15124256472336128
151,0.9505615234375,0.15375325395871187,0.01,0.9404296875,0.16257660737028345
152,0.950439453125,0.15123939478507964,0.01,0.9443359375,0.14624438295140862
153,0.94989013671875,0.14745888837205712,0.01,0.94677734375,0.14648065221263096
154,0.9508056640625,0.14485488703940064,0.01,0.9423828125,0.15426192840095609
155,0.9478759765625,0.15180643561325269,0.01,0.95751953125,0.13220958522288129
156,0.94854736328125,0.14963889772479888,0.01,0.94970703125,0.14807999395998195
157,0.951416015625,0.14577393818035489,0.01,0.94482421875,0.15807408979162574
158,0.95074462890625,0.14330789244559128,0.01,0.9482421875,0.14194994611898437
159,0.95062255859375,0.14704374608845683,0.01,0.951171875,0.14626559417229146
160,0.95220947265625,0.14466685698425863,0.01,0.94873046875,0.1377720232703723
161,0.951904296875,0.14874374678765889,0.01,0.9501953125,0.14017174794571474
162,0.95184326171875,0.14754344738321379,0.01,0.94921875,0.14135115005774423
163,0.953369140625,0.14236883473495254,0.01,0.94873046875,0.14748917589895427
164,0.95306396484375,0.14720168436178938,0.01,0.94873046875,0.15370261395582929
165,0.950439453125,0.14665188138314988,0.01,0.94580078125,0.15553823113441467
166,0.9520263671875,0.14964118557691108,0.01,0.9482421875,0.14167874463601038
167,0.95068359375,0.14743037489097333,0.01,0.947265625,0.1413247175514698
168,0.95245361328125,0.14520116047060583,0.01,0.94921875,0.13746766041731462
169,0.95220947265625,0.14555467517493526,0.01,0.95166015625,0.13948460161918774
170,0.95166015625,0.14521645128843375,0.01,0.94384765625,0.15016444877255708
171,0.94970703125,0.14667891444696579,0.01,0.9521484375,0.1329450334305875
172,0.95013427734375,0.15089722928678384,0.01,0.9521484375,0.14466114022070542
173,0.95269775390625,0.14451446801103884,0.005,0.95703125,0.13364484813064337
174,0.9549560546875,0.13588700811669696,0.005,0.94970703125,0.12879775313194841
175,0.95428466796875,0.13554756501252996,0.005,0.95556640625,0.12318875890923664
176,0.955810546875,0.13191275203280384,0.005,0.94970703125,0.13322973126196302
177,0.95538330078125,0.13082628841220867,0.005,0.95068359375,0.13050003274111077
178,0.95257568359375,0.1369966663987725,0.005,0.955078125,0.12656479177530855
179,0.95074462890625,0.13906668168056058,0.005,0.95068359375,0.13203815673477948
180,0.95306396484375,0.13602048012398882,0.005,0.9541015625,0.12747080242843367
181,0.95513916015625,0.1351466119158431,0.005,0.9521484375,0.13004424737300724
182,0.955322265625,0.12965867893217364,0.005,0.9541015625,0.13140263519017026
183,0.951171875,0.13755872635374544,0.005,0.95263671875,0.12735514674568549
184,0.95465087890625,0.12971155210107099,0.005,0.9521484375,0.1247701111715287
185,0.95391845703125,0.13019562650879379,0.005,0.95361328125,0.1239768440136686
186,0.95458984375,0.1323132923716912,0.005,0.9580078125,0.12159015159704722
187,0.95416259765625,0.13136880902311532,0.005,0.9541015625,0.12439753831131384
188,0.9544677734375,0.13496490666875616,0.005,0.9560546875,0.11900546742253937
189,0.9534912109375,0.13260397677731817,0.005,0.953125,0.12328716740012169
190,0.95330810546875,0.13028304716135608,0.005,0.94970703125,0.12893585706478916
191,0.95599365234375,0.12871390978398267,0.005,0.94921875,0.13026021784753539
192,0.95220947265625,0.13533838588773506,0.005,0.955078125,0.1205661931890063
193,0.9554443359375,0.1295450790275936,0.005,0.95654296875,0.12183403002563864
194,0.9571533203125,0.12495768719600164,0.005,0.95361328125,0.12282709006103687
195,0.95745849609375,0.12645246048487024,0.005,0.95751953125,0.11867326102219522
196,0.95086669921875,0.13704550928014214,0.005,0.955078125,0.12087198958033696
197,0.956787109375,0.12811683470499702,0.005,0.95361328125,0.11848859381279908
198,0.95513916015625,0.12827020093391184,0.005,0.95556640625,0.12029906682437286
199,0.951171875,0.13168766813760158,0.005,0.95703125,0.1206297570024617
200,0.95501708984375,0.13190253743960056,0.005,0.9501953125,0.12327568460023031
201,0.955322265625,0.12844656690504053,0.005,0.9541015625,0.11811041727196425
202,0.95367431640625,0.1318985973848612,0.005,0.95751953125,0.1191974236862734
203,0.95526123046875,0.13188037934742169,0.005,0.9541015625,0.12283690687036142
204,0.9559326171875,0.12689157613931457,0.005,0.95361328125,0.12810999460634775
205,0.95281982421875,0.13370819146075519,0.005,0.9560546875,0.12375667580636218
206,0.95843505859375,0.12676854845267371,0.005,0.958984375,0.12040060723666102
207,0.95648193359375,0.12644080397876678,0.005,0.95068359375,0.12812629071413539
208,0.95159912109375,0.13166109823214356,0.005,0.953125,0.12160068016964942
209,0.953857421875,0.13153821645391872,0.005,0.95458984375,0.12106064689578488
210,0.95416259765625,0.12897479704406578,0.005,0.95166015625,0.12450193741824478
211,0.9547119140625,0.12666434037600993,0.005,0.95556640625,0.12369594132178463
212,0.95501708984375,0.12750630694063148,0.005,0.9501953125,0.12871248056762852
213,0.95343017578125,0.13139792901711189,0.005,0.95263671875,0.12638908732333221
214,0.95477294921875,0.1283084902970586,0.005,0.95751953125,0.12210335477720946
215,0.9576416015625,0.12183636703048251,0.005,0.955078125,0.11826634377939627
216,0.957275390625,0.12261320713514579,0.005,0.95654296875,0.11742087724269368
217,0.95611572265625,0.12774744131820626,0.005,0.95947265625,0.11875119811156765
218,0.95550537109375,0.12427148012648104,0.005,0.9599609375,0.11503531518974341
219,0.95465087890625,0.13069887342135189,0.005,0.9501953125,0.12288501035072841
220,0.952880859375,0.13166224242013413,0.005,0.94873046875,0.12500257830834016
221,0.95654296875,0.12624183329899097,0.005,0.95849609375,0.12106732936808839
222,0.95440673828125,0.13168387189944042,0.005,0.95361328125,0.11904977302765474
223,0.9547119140625,0.1267290900577791,0.005,0.96044921875,0.11889716965379193
224,0.954345703125,0.13132538413265138,0.005,0.9580078125,0.12348864375962876
225,0.954833984375,0.1297503004752798,0.005,0.95654296875,0.12039761990308762
226,0.95660400390625,0.12486456507758703,0.005,0.9541015625,0.11843445961130783
227,0.9537353515625,0.12749592194813886,0.005,0.94873046875,0.12784025917062536
228,0.9556884765625,0.12568293310323497,0.005,0.95556640625,0.11977445255615748
229,0.9532470703125,0.13065434528107289,0.005,0.94921875,0.12298327250755392
230,0.9564208984375,0.12208830248710001,0.005,0.95458984375,0.116472704365151
231,0.9517822265625,0.13371420584007865,0.005,0.95654296875,0.11875454007531516
232,0.9564208984375,0.12395540898432955,0.005,0.95361328125,0.12358987165498547
233,0.9561767578125,0.1284665902639972,0.005,0.9541015625,0.11691776307998225
234,0.955322265625,0.12507075739631546,0.005,0.95556640625,0.11664581307559274
235,0.95513916015625,0.12767212861945154,0.005,0.95556640625,0.11452600613120012
236,0.95391845703125,0.1271973162984068,0.005,0.95458984375,0.11994016816606745
237,0.9556884765625,0.12571845078491606,0.005,0.9580078125,0.11358403152553365
238,0.95745849609375,0.12097332281337003,0.005,0.953125,0.12501019341289066
239,0.95745849609375,0.12442904754425399,0.005,0.95458984375,0.11857663866248913
240,0.95587158203125,0.12369485146336956,0.005,0.9521484375,0.12145531454007141
241,0.9559326171875,0.12601167659158818,0.005,0.95458984375,0.11731734967906959
242,0.9560546875,0.12605977063867613,0.005,0.9560546875,0.11309848973178305
243,0.9549560546875,0.1263142951647751,0.005,0.9599609375,0.12048736575525254
244,0.95574951171875,0.12287829347405932,0.005,0.96240234375,0.11271899606799707
245,0.95782470703125,0.1252975757670356,0.005,0.953125,0.1149205869587604
246,0.95355224609375,0.12928167022255366,0.005,0.95361328125,0.12063781134202145
247,0.95440673828125,0.12687119778274791,0.005,0.953125,0.11845211833133362
248,0.95831298828125,0.123122118642641,0.005,0.95654296875,0.12121231714263558
249,0.95489501953125,0.12815184333157958,0.005,0.95166015625,0.12163825702737086
250,0.9559326171875,0.12467984681279631,0.005,0.9560546875,0.11696760673657991
251,0.9542236328125,0.12733104403741891,0.005,0.95263671875,0.11794648109935224
252,0.95697021484375,0.1248433506116271,0.005,0.953125,0.11872470346861519
253,0.95733642578125,0.12175908685821923,0.005,0.9521484375,0.12383344466798007
254,0.955810546875,0.12187268719935673,0.005,0.9541015625,0.11703162550111301
255,0.957275390625,0.12165992944210302,0.005,0.955078125,0.11668471252778545
256,0.9542236328125,0.12729347971981042,0.005,0.95263671875,0.12361077824607491
257,0.954345703125,0.12822147086262703,0.005,0.95556640625,0.11778117506764829
258,0.95672607421875,0.12241578278189991,0.005,0.95361328125,0.12015994911780581
259,0.956787109375,0.12432124694169033,0.005,0.95166015625,0.11987703846534714
260,0.95770263671875,0.12008162702841219,0.005,0.95458984375,0.11817835969850421
261,0.9586181640625,0.11798965425987262,0.005,0.96142578125,0.11340457948972471
262,0.95428466796875,0.12358248107921099,0.0025,0.95361328125,0.11429750311071984
263,0.958251953125,0.11716575549507979,0.0025,0.95556640625,0.1126307672529947
264,0.9598388671875,0.11631383846543031,0.0025,0.95849609375,0.10964417146169581
265,0.95855712890625,0.12025750425891601,0.0025,0.95849609375,0.11108529110788368
266,0.9603271484375,0.11563005834250362,0.0025,0.9609375,0.10986495841643773
267,0.9576416015625,0.1192761734018859,0.0025,0.9560546875,0.10753829078748822
268,0.9588623046875,0.11565486839754158,0.0025,0.958984375,0.11210691803717054
269,0.960205078125,0.1169309261822491,0.0025,0.9541015625,0.11368524047429673
270,0.95928955078125,0.11843189018327394,0.0025,0.95751953125,0.10887498426018283
271,0.960205078125,0.11204816058307188,0.0025,0.958984375,0.11143444973276928
272,0.9578857421875,0.11994405303630629,0.0025,0.95703125,0.10747537523275241
273,0.95831298828125,0.11740898578136694,0.0025,0.95458984375,0.11143712315242738
274,0.95880126953125,0.11399952485226095,0.0025,0.95751953125,0.11085692312917672
275,0.95770263671875,0.11842378685469157,0.0025,0.958984375,0.10869615216506645
276,0.9588623046875,0.11504348904054496,0.0025,0.95654296875,0.10962645817198791
277,0.9576416015625,0.11871909649198642,0.0025,0.955078125,0.10764783536433242
278,0.9588623046875,0.11533259460702538,0.0025,0.9560546875,0.10934403532883152
279,0.95904541015625,0.11761869291876792,0.0025,0.95947265625,0.11064956046175212
280,0.95928955078125,0.11429144149587955,0.0025,0.958984375,0.10762721989885904
281,0.95989990234375,0.11535783108774922,0.0025,0.9580078125,0.10947017691796646
282,0.95623779296875,0.11759048380918102,0.0025,0.958984375,0.10667319412459619
283,0.9595947265625,0.11475787689050776,0.0025,0.95751953125,0.11200154325342737
284,0.9573974609375,0.11737526684373734,0.0025,0.96044921875,0.10806219876394607
285,0.95843505859375,0.11479137322021415,0.0025,0.958984375,0.10966601889231242
286,0.95684814453125,0.12095458320982289,0.0025,0.962890625,0.10532442276598886
287,0.9605712890625,0.11070959007702186,0.0025,0.96044921875,0.10937581441248767
288,0.95953369140625,0.11633346046437509,0.0025,0.9599609375,0.10421766561921686
289,0.9593505859375,0.11561443029495422,0.0025,0.95556640625,0.10940911548095755
290,0.957275390625,0.11866688013105886,0.0025,0.95947265625,0.10609004282741807
291,0.95806884765625,0.1120739136422344,0.0025,0.9619140625,0.1040855027094949
292,0.95916748046875,0.11394289559393656,0.0025,0.9599609375,0.1079064994410146
293,0.95867919921875,0.11345714550407138,0.0025,0.95947265625,0.10780431312741712
294,0.9583740234375,0.11438859529152978,0.0025,0.958984375,0.10843101437785663
295,0.9581298828125,0.11863915760113741,0.0025,0.96142578125,0.10651292154216208
296,0.95806884765625,0.11630970433543553,0.0025,0.9580078125,0.10523705009836704
297,0.95947265625,0.11206795501493616,0.0025,0.96142578125,0.11095021860091947
298,0.957275390625,0.11588027059769956,0.0025,0.95849609375,0.10864464048063383
299,0.95941162109375,0.11399941079798737,0.0025,0.958984375,0.1106136406888254
300,0.9617919921875,0.11001543146994663,0.0025,0.96142578125,0.10603033215738833
301,0.957275390625,0.11662421164146508,0.0025,0.95849609375,0.11150630496558733
302,0.9583740234375,0.11469487000067602,0.0025,0.95849609375,0.10830921510932967
303,0.960205078125,0.1118972862859664,0.0025,0.96044921875,0.10811307062976994
304,0.9603271484375,0.11432899555802578,0.0025,0.95751953125,0.10622072141268291
305,0.95916748046875,0.1153240165040188,0.0025,0.96044921875,0.10802439402323216
306,0.96087646484375,0.109832099689811,0.0025,0.95654296875,0.10728225018829107
307,0.95928955078125,0.11339531490739319,0.0025,0.96240234375,0.10950710621546023
308,0.96051025390625,0.11058491550647886,0.0025,0.9609375,0.10765809784061275
309,0.9564208984375,0.11716179001086857,0.00125,0.96044921875,0.104408492683433
310,0.9615478515625,0.11192565223609563,0.00125,0.9609375,0.10350860402104445
311,0.95965576171875,0.11010285419615684,0.00125,0.962890625,0.1021186112484429
312,0.9599609375,0.11109750974355848,0.00125,0.96142578125,0.10218809981597587
313,0.95947265625,0.11411487189252512,0.00125,0.96044921875,0.10432806311291642
314,0.96002197265625,0.10944324357478763,0.00125,0.96240234375,0.10143625235650688
315,0.9599609375,0.11314105203564395,0.00125,0.96044921875,0.10309082336607389
316,0.9591064453125,0.11630535256335861,0.00125,0.96240234375,0.10161720137693919
317,0.96270751953125,0.1071180602957611,0.00125,0.958984375,0.10595087843830697
318,0.96002197265625,0.10880259124314762,0.00125,0.96044921875,0.10463833383983001
319,0.958740234375,0.11271102765749674,0.00125,0.96240234375,0.10236716928193346
320,0.9605712890625,0.11445632674076478,0.00125,0.9619140625,0.1019557794497814
321,0.9583740234375,0.11655466791853542,0.00125,0.9619140625,0.10178205644479021
322,0.9580078125,0.11444678894258686,0.00125,0.95947265625,0.105555380549049
323,0.9615478515625,0.10889114259771304,0.00125,0.96142578125,0.10360796563327312
324,0.961669921875,0.1076044705005188,0.00125,0.96044921875,0.10233607268310152
325,0.9603271484375,0.10765884262582404,0.00125,0.9599609375,0.10275220591574907
326,0.96197509765625,0.10767516326086479,0.00125,0.9609375,0.10169397524441592
327,0.958740234375,0.11279670817384613,0.00125,0.96240234375,0.10243252175860107
328,0.95977783203125,0.11017327146328171,0.00125,0.96044921875,0.10346987572847866
329,0.9620361328125,0.10799860571569297,0.00125,0.95849609375,0.10183042770950124
330,0.96270751953125,0.10631050134543329,0.00125,0.95703125,0.1052074110484682
331,0.95965576171875,0.11270110819168622,0.00125,0.962890625,0.10089425128535368
332,0.9613037109375,0.10919072371689253,0.00125,0.9580078125,0.10598794670659117
333,0.96099853515625,0.11395416711457074,0.00125,0.95751953125,0.10215888498350978
334,0.960205078125,0.10836647037285729,0.00125,0.958984375,0.10299888547160663
335,0.96368408203125,0.10821751572439098,0.00125,0.95947265625,0.10713161239982583
336,0.96234130859375,0.10430281157823629,0.00125,0.96337890625,0.10227055769064464
337,0.959716796875,0.1105717679092777,0.00125,0.9609375,0.10387216458912008
338,0.96221923828125,0.10416232589341234,0.00125,0.95947265625,0.10266500434954651
339,0.96160888671875,0.10905605268271756,0.00125,0.96044921875,0.10340709221782163
340,0.95928955078125,0.11115963033080334,0.00125,0.958984375,0.10221843325416557
341,0.9605712890625,0.10701427360982052,0.00125,0.96142578125,0.10031986926333047
342,0.95989990234375,0.10930334176373435,0.00125,0.9619140625,0.099033143138512969
343,0.9622802734375,0.10629272485675756,0.00125,0.95947265625,0.10118057718500495
344,0.96319580078125,0.10495578853078769,0.00125,0.9609375,0.10262095552752726
345,0.95941162109375,0.10809909532690654,0.00125,0.958984375,0.10139494415489025
346,0.95782470703125,0.11319442728563445,0.00125,0.96142578125,0.10185106511926278
347,0.9599609375,0.10731041830877075,0.00125,0.9599609375,0.10115740596666001
348,0.9619140625,0.10563392113544978,0.00125,0.95751953125,0.10147401795256883
349,0.9625244140625,0.10524910451931646,0.00125,0.9619140625,0.10072572602075525
350,0.96307373046875,0.10641903356008697,0.00125,0.9599609375,0.10073908892809413
351,0.95782470703125,0.11104724118195008,0.00125,0.95947265625,0.10389427962945774
352,0.9600830078125,0.10678611773619195,0.00125,0.9599609375,0.10121270068339072
353,0.9632568359375,0.10509358050330775,0.00125,0.9619140625,0.099622388603165746
354,0.96331787109375,0.10451323294182657,0.00125,0.9609375,0.10342613677494228
355,0.96014404296875,0.11163947169188759,0.00125,0.962890625,0.10046440860605799
356,0.95941162109375,0.11131172962996061,0.00125,0.96142578125,0.100461433903547
357,0.95831298828125,0.1083081520991982,0.00125,0.96142578125,0.10120651146280579
358,0.9613037109375,0.10861689178273082,0.00125,0.96337890625,0.1001796985801775
359,0.95977783203125,0.11079008584783878,0.00125,0.9609375,0.098002555721905082
